Demographic,r2_0,r2_1,pval,fdr_corrected_pval,r2_diff,Sig at 0.05,Sig at 0.01,Sig at 0.001
Demographic_0.6,0.8651500459247575,0.7295137877031956,0.0001,0.0001,0.1356362582215619,True,True,True
Demographic_0.7,0.8653823029500325,0.7033030728312056,0.0,0.0,0.16207923011882686,True,True,True
Demographic_0.8,0.8511019993247726,0.5560436539541922,0.0,0.0,0.2950583453705804,True,True,True
Demographic_0.9,0.8463303241057605,0.3524914410612667,0.0,0.0,0.4938388830444938,True,True,True
