Demographic,r2_0,r2_1,pval,fdr_corrected_pval,r2_diff,Sig at 0.05,Sig at 0.01,Sig at 0.001
Demographic_0.6,0.8463666941026734,0.7160831946294326,0.0001,0.0001,0.1302834994732408,True,True,True
Demographic_0.7,0.8478851577143057,0.6878673091572819,0.0,0.0,0.16001784855702383,True,True,True
Demographic_0.8,0.8266125540417802,0.5800627316742567,0.0,0.0,0.24654982236752354,True,True,True
Demographic_0.9,0.8258815781345556,0.35918653200825135,0.0,0.0,0.4666950461263043,True,True,True
