Demographic,r2_0,r2_1,pval,fdr_corrected_pval,r2_diff,Sig at 0.05,Sig at 0.01,Sig at 0.001
Demographic_0.6,0.8681179377517256,0.7308734990032868,0.0,0.0,0.13724443874843884,True,True,True
Demographic_0.7,0.8686235590695307,0.7043057520235513,0.0,0.0,0.16431780704597942,True,True,True
Demographic_0.8,0.8539424110455675,0.555487790779553,0.0,0.0,0.29845462026601444,True,True,True
Demographic_0.9,0.8488255471844517,0.352111869188793,0.0,0.0,0.4967136779956587,True,True,True
