gamma,test_mae,test_r2,test_rmse,test_mape,r2_0 0.6,r2_0 0.7,r2_0 0.8,r2_0 0.9,r2_1 0.6,r2_1 0.7,r2_1 0.8,r2_1 0.9,r2 diff 0.6,r2 diff 0.7,r2 diff 0.8,r2 diff 0.9
0.5,197.0333548075358,3.2789756203995426e-05,280.2124827622322,9.392981882394364,0.0020614985816653844,0.0004346073787113592,0.00013635189228529296,9.307021119238939e-06,0.000659415368660294,0.00025568217866863373,0.00027822252129223795,0.0008126470556222305,0.0014020832130050903,0.00017892520004272547,0.000141870629006945,0.0008033400345029915
0.5468531579867486,198.92161368136937,3.271338416746079e-05,282.2595191708357,9.376014906181679,0.0012087736725099382,7.69561505242788e-05,1.8383820273802038e-05,3.0742540193416795e-07,0.0002748646509313298,6.129715759328289e-08,0.00013934301836826833,0.0032029841136631885,0.0009339090215786084,7.689485336668552e-05,0.00012095919809446629,0.003202676688261254
0.5928906548695134,198.89136508517794,2.1248097535394824e-05,282.1093616022752,9.375858242891413,0.0008904698745414221,2.9223742980484605e-05,8.514021757035406e-06,4.7933386214021074e-06,0.0002159827836355612,6.182883054165994e-06,0.0001059629264243857,0.0038652797325231894,0.0006744870909058608,2.3040859926318612e-05,9.74489046673503e-05,0.0038604863939017873
0.6373526566488407,198.7741905822754,2.4075491222350315e-05,282.1461989449157,9.392378458555559,0.0005101290848513687,3.147820383097112e-05,8.907028638540847e-06,1.6558642987041364e-06,7.512390189973196e-05,8.574120397793709e-06,0.00012407841701577213,0.0033606995207392815,0.0004350051829516367,2.290408343317741e-05,0.0001151713883772313,0.0033590436564405776
0.6795830553478451,198.6672508222792,3.335400271031807e-05,281.8627892809027,9.367455522251962,0.0003214518628937618,4.4917347284992603e-05,2.0904818473806367e-05,1.4773841721647317e-07,8.195042647189313e-06,1.3939067090635947e-05,8.331625760860301e-05,0.0025085780613568324,0.0003132568202465725,3.0978280194356656e-05,6.241143913479665e-05,0.002508430322939616
0.7190633868394656,198.95753156873914,4.916083085689583e-05,281.8451031700295,9.350052834027972,0.00042917010303484025,0.00015259359731837566,4.687440171724375e-05,5.535001010272877e-06,6.379632814385926e-06,1.9530361716317767e-06,9.480854775208595e-05,0.0018744573490002351,0.0004227904702204543,0.00015064056114674388,4.79341460348422e-05,0.0018689223479899622
0.7554298111227283,199.05959573364257,4.3091130235028075e-05,281.7630732002599,9.449318403400778,0.0005481720499038483,0.00014303411762594907,6.359289326428687e-08,4.835670069214314e-07,2.7980504994887517e-05,3.590035861786525e-06,0.0010517528719167103,0.0040701934867729845,0.0005201915449089608,0.00013944408176416254,0.001051689279023446,0.004069709919766063
0.7884735187260385,198.9715690375434,0.0001324818552640313,281.8169466002552,9.449732613450236,0.0009796777777226799,0.00031052779927354514,4.289386058668999e-05,2.985957841962353e-05,8.327226908893556e-06,3.676538849642891e-06,0.0009626025499553481,0.003509157804525101,0.0009713505508137863,0.00030685126042390224,0.0009197086893686581,0.0034792982261054777
0.8181275614039584,198.91782578192817,0.00019055435246352823,281.6528360966283,9.525947633296733,0.001032193929011133,0.00041478655024223697,0.00030620846995326243,0.00011273548264784579,7.96651582551979e-08,2.495515750173046e-05,8.088591055356997e-05,0.0011280465020031332,0.001032114263852878,0.0003898313927405065,0.00022532255939969244,0.0010153110193552874
0.8444445484046447,199.31940476820205,0.00023357987382596746,281.4016276863612,9.554641429714593,0.0004066522685602449,8.350707689021393e-05,0.00013976718857330975,5.303890282345322e-05,0.00013770820600136362,0.0006076106958199069,0.0010328636568141289,0.005992861141021944,0.00026894406255888127,0.0005241036189296929,0.0008930964682408191,0.00593982223819849
0.8675698730382392,199.20591774834526,0.0004889371505466676,281.0767863562393,9.502889761682631,0.0012139711185461593,0.0008447990846870356,0.0008322462803854861,0.00041130471747814886,0.0001614134823886445,0.00014777013139817706,1.3335697505822687e-05,0.0011179106011018178,0.0010525576361575149,0.0006970289532888586,0.0008189105828796634,0.0007066058836236689
0.8877144534534662,198.44535844251845,0.00032738976240594044,280.4123838836323,9.497133576006975,0.00019752217053036424,0.0005610556877515462,0.000301528201873438,0.0003271492797525234,0.0004737420844179886,0.0001200421827642658,0.0006428786177755549,0.0001869400009748695,0.00027621991388762434,0.0004410135049872804,0.0003413504159021169,0.00014020927877765387
0.9051298302419989,197.9697667066786,0.00010405591869092912,280.13472572498824,9.569868010829998,0.0009826114245568506,0.0004462316138169326,0.00025196967595215764,0.0003676267764932401,2.677897675654958e-05,3.252056558082005e-05,1.643156507058989e-05,0.004091991864813153,0.0009558324478003011,0.00041371104823611257,0.00023553811088156774,0.003724365088319913
0.9200872551904155,197.9891555786133,0.00014180656483934385,279.98066726756645,9.551934387447664,0.0007603715292651878,0.0004683911067413066,0.0002923807950570339,0.00024027603710589568,7.994497575102508e-07,6.280594493627367e-06,2.0211614028140094e-06,0.00034870136671075815,0.0007595720795076776,0.0004621105122476793,0.0002903596336542199,0.00010842532960486247
0.9328613843631132,197.75920903184678,6.907490080296706e-06,279.1340935929613,9.547976290803948,0.0004743522954825234,0.00015173198693074224,6.694525064152361e-07,9.217816707993403e-06,0.00011108180600082601,0.00014900572636627378,0.00019162521267599385,3.6112777330681305e-05,0.0003632704894816974,2.7262605644684534e-06,0.0001909557601695786,2.6894960622687902e-05
0.9437184627485422,197.7943785671658,1.3613631241789447e-05,278.98203397394053,9.558260349274953,0.0003083303294225286,6.625072656888893e-05,3.4264964571911676e-06,3.908918581716202e-05,3.974576123056016e-05,1.1408997795516268e-05,0.00019009944790377995,0.0005233402663085213,0.0002685845681919684,5.484172877337266e-05,0.00018667295144658878,0.0004842510804913593
0.9529084576903372,197.76048863389758,0.00022950580812339138,278.8248021151359,9.523015393085906,0.0008227297146901484,0.0008903646781391161,0.00028750955266028746,0.0002379260471443831,3.702491607285236e-05,2.8803574024692615e-05,0.0002406169648717673,6.353771217236334e-05,0.0007857047986172961,0.0008615611041144235,4.689258778852015e-05,0.00017438833497201978
0.9606604073918114,197.1612673611111,0.00010950690363023275,278.465353425592,9.49635762946461,0.00033440246254090366,0.0004226999304673415,0.00011670753789697493,3.393279003273819e-05,3.904668933199354e-05,4.988021703676639e-06,0.0004953754608772265,0.0015516833090014686,0.0002953557732089101,0.0004177119087636648,0.0003786679229802516,0.0015177505189687304
