Demographic,r2_0,r2_1,pval,fdr_corrected_pval,r2_diff,Sig at 0.05,Sig at 0.01,Sig at 0.001
Demographic_0.6,0.9219591967349083,0.8132262299497479,0.0001,0.0001,0.10873296678516042,True,True,True
Demographic_0.7,0.9190470586107717,0.7979729279629303,0.0,0.0,0.12107413064784145,True,True,True
Demographic_0.8,0.905054671195604,0.6831660649253688,0.0,0.0,0.2218886062702352,True,True,True
Demographic_0.9,0.9037776636381516,0.4761814770375806,0.0,0.0,0.42759618660057097,True,True,True
