Demographic,r2_0,r2_1,pval,fdr_corrected_pval,r2_diff,Sig at 0.05,Sig at 0.01,Sig at 0.001
NOVEH_0.9,0.8660230775977639,0.8834637377330097,0.5809,0.6834117647058824,0.01744066013524581,False,False,False
PCI_0.6,0.9049162008136149,0.6597919934110721,0.0,0.0,0.24512420740254282,True,True,True
PCI_0.7,0.9051993562848804,0.6531297521538899,0.0,0.0,0.25206960413099044,True,True,True
PCI_0.8,0.8675130118908937,0.8828409937671281,0.699,0.7913207547169812,0.015327981876234409,False,False,False
PCI_0.9,0.8666989640315663,0.8635432587906771,0.9687,0.9814,0.0031557052408892616,False,False,False
POV_0.6,0.9258597635916856,0.7339404792627509,0.0,0.0,0.1919192843289348,True,True,True
POV_0.7,0.9085952534434018,0.7280560661503064,0.0,0.0,0.18053918729309537,True,True,True
POV_0.8,0.8700062415400238,0.8661200670699565,0.9066,0.9543157894736842,0.0038861744700673384,False,False,False
POV_0.9,0.8708828099484157,0.7930361761782135,0.0996,0.15726315789473683,0.07784663377020218,False,False,False
SNGPNT_0.6,0.9189804727236096,0.7154471648006074,0.0,0.0,0.20353330792300217,True,True,True
SNGPNT_0.7,0.8998706613057493,0.7388249369652719,0.0004,0.0013333333333333335,0.16104572434047748,True,True,False
SNGPNT_0.8,0.9038328260150906,0.6422488982214976,0.0,0.0,0.2615839277935931,True,True,True
SNGPNT_0.9,0.8661525675821864,0.8977008498304194,0.5233,0.6407755102040816,0.03154828224823303,False,False,False
UNEMP_0.6,0.8832555969334033,0.8615108786514949,0.4361,0.5688260869565217,0.021744718281908382,False,False,False
UNEMP_0.7,0.863877916568766,0.9012567259488877,0.2691,0.38442857142857145,0.037378809380121725,False,False,False
UNEMP_0.8,0.867116438367382,0.8872870849614785,0.6063,0.699576923076923,0.02017064659409651,False,False,False
UNEMP_0.9,0.8660620454036666,0.9022625640511411,0.4286,0.5688260869565217,0.03620051864747453,False,False,False
