model,correction,opt_bound,cutoff,r2_0,r2_1,r2_diff,pval,fdr_corrected_pval,Sig at 0.05,Sig at 0.01,Sig at 0.001,overall r2,mape,mae,gamma
gbt,distance,0.25,0.6,0.9046120694612688,0.8219763473481831,0.08263572211308567,0.0042,0.0042,True,True,False,0.8627374204259266,0.9530213527114475,51.54549398071236,0.9686555166416703
gbt,distance,0.25,0.7,0.9045032872978525,0.8063142767694913,0.09818901052836115,0.0007,0.0009333333333333,True,True,True,0.8627374204259266,0.9530213527114475,51.54549398071236,0.9686555166416703
gbt,distance,0.25,0.8,0.8976566157807103,0.6839361590537597,0.21372045672695061,0.0,0.0,True,True,True,0.8627374204259266,0.9530213527114475,51.54549398071236,0.9686555166416703
gbt,distance,0.25,0.9,0.8955993682779203,0.4857088490792103,0.40989051919871,0.0,0.0,True,True,True,0.8627374204259266,0.9530213527114475,51.54549398071236,0.9686555166416703
gbt,pearson,0.15,0.6,0.9067660941260732,0.8217556914876962,0.085010402638377,0.0037,0.0037,True,True,False,0.8636123455517077,0.9556129588787674,51.4312231610881,0.9613898082128526
gbt,pearson,0.15,0.7,0.9063365747517208,0.8062680519492881,0.10006852280243272,0.0001,0.0001333333333333,True,True,True,0.8636123455517077,0.9556129588787674,51.4312231610881,0.9613898082128526
gbt,pearson,0.15,0.8,0.8992837570276913,0.68073736788068,0.2185463891470113,0.0,0.0,True,True,True,0.8636123455517077,0.9556129588787674,51.4312231610881,0.9613898082128526
gbt,pearson,0.15,0.9,0.8966746292056966,0.4858040875812194,0.4108705416244772,0.0,0.0,True,True,True,0.8636123455517077,0.9556129588787674,51.4312231610881,0.9613898082128526
gbt,distance,0.15,0.6,0.9045763820487616,0.8230977852366844,0.08147859681207714,0.0039,0.0039,True,True,False,0.8633367374797902,0.9678012928668086,51.62492881694788,0.9688037190380815
gbt,distance,0.15,0.7,0.9044314740637558,0.8075641148698434,0.09686735919391243,0.0008,0.0010666666666666,True,True,False,0.8633367374797902,0.9678012928668086,51.62492881694788,0.9688037190380815
gbt,distance,0.15,0.8,0.8979778498944437,0.6852576273812883,0.21272022251315548,0.0,0.0,True,True,True,0.8633367374797902,0.9678012928668086,51.62492881694788,0.9688037190380815
gbt,distance,0.15,0.9,0.8957954352171157,0.4902203940464534,0.4055750411706623,0.0,0.0,True,True,True,0.8633367374797902,0.9678012928668086,51.62492881694788,0.9688037190380815
gbt,distance,0.1,0.6,0.9041371951632278,0.8238048368556543,0.08033235830757346,0.0045,0.0045,True,True,False,0.8633220334553376,0.9765187238133761,51.62410255843732,0.9693230250916843
gbt,distance,0.1,0.7,0.9039745075763176,0.8084907801913533,0.09548372738496425,0.0007,0.0009333333333333,True,True,True,0.8633220334553376,0.9765187238133761,51.62410255843732,0.9693230250916843
gbt,distance,0.1,0.8,0.8977990742511,0.6863127381216241,0.21148633612947587,0.0,0.0,True,True,True,0.8633220334553376,0.9765187238133761,51.62410255843732,0.9693230250916843
gbt,distance,0.1,0.9,0.8956243086512267,0.4919426923307542,0.40368161632047245,0.0,0.0,True,True,True,0.8633220334553376,0.9765187238133761,51.62410255843732,0.9693230250916843
gbt,pearson,0.1,0.6,0.904164988576355,0.8113796356496981,0.0927853529266569,0.0001,0.0001333333333333,True,True,True,0.8588200999558439,1.2396403923615065,56.55548545010885,0.9693706888194836
gbt,pearson,0.1,0.7,0.8974755488870013,0.8057031059154631,0.09177244297153819,0.0005,0.0005,True,True,True,0.8588200999558439,1.2396403923615065,56.55548545010885,0.9693706888194836
gbt,pearson,0.1,0.8,0.8840364086629585,0.7293944494539267,0.1546419592090318,0.0,0.0,True,True,True,0.8588200999558439,1.2396403923615065,56.55548545010885,0.9693706888194836
gbt,pearson,0.1,0.9,0.8850209979805818,0.5482143934920283,0.3368066044885535,0.0,0.0,True,True,True,0.8588200999558439,1.2396403923615065,56.55548545010885,0.9693706888194836
gbt,kendall,0.25,0.6,0.8874214728354014,0.8140992222986367,0.07332225053676467,0.0031,0.0031,True,True,False,0.8507167100686724,1.2479117227607797,55.141080316556824,0.9910509990974032
gbt,kendall,0.25,0.7,0.8883833796998534,0.7972381045600555,0.09114527513979787,0.0004,0.0005333333333333,True,True,True,0.8507167100686724,1.2479117227607797,55.141080316556824,0.9910509990974032
gbt,kendall,0.25,0.8,0.8763586891721582,0.7167032982725119,0.1596553908996463,0.0,0.0,True,True,True,0.8507167100686724,1.2479117227607797,55.141080316556824,0.9910509990974032
gbt,kendall,0.25,0.9,0.8741349543438677,0.5748558704721024,0.2992790838717653,0.0,0.0,True,True,True,0.8507167100686724,1.2479117227607797,55.141080316556824,0.9910509990974032
gbt,pearson,1.0,0.6,0.7014416630530457,0.6350273505832359,0.06641431246980978,0.0417,0.0556,False,False,False,0.6615566649948879,1.3426929252433326,93.42251883963743,0.9989661842207189
gbt,pearson,1.0,0.7,0.6802888695154025,0.621659623771583,0.05862924574381945,0.0696,0.0696,False,False,False,0.6615566649948879,1.3426929252433326,93.42251883963743,0.9989661842207189
gbt,pearson,1.0,0.8,0.6860297407051991,0.5476123684448643,0.1384173722603348,0.0,0.0,True,True,True,0.6615566649948879,1.3426929252433326,93.42251883963743,0.9989661842207189
gbt,pearson,1.0,0.9,0.6873029459138648,0.4159259584622925,0.27137698745157224,0.0,0.0,True,True,True,0.6615566649948879,1.3426929252433326,93.42251883963743,0.9989661842207189
gbt,distance,2.0,0.6,0.8543953215794369,0.8154484408589563,0.03894688072048058,0.1219,0.1219,False,False,False,0.8344166184068188,1.456590126765015,58.355569159802464,0.9955902391770123
gbt,distance,2.0,0.7,0.8571557357205373,0.8013445970462699,0.05581113867426735,0.0318,0.0424,True,False,False,0.8344166184068188,1.456590126765015,58.355569159802464,0.9955902391770123
gbt,distance,2.0,0.8,0.856869616725632,0.7221225494420038,0.13474706728362817,0.0001,0.0002,True,True,True,0.8344166184068188,1.456590126765015,58.355569159802464,0.9955902391770123
gbt,distance,2.0,0.9,0.8581000739104655,0.5627162951354379,0.29538377877502764,0.0,0.0,True,True,True,0.8344166184068188,1.456590126765015,58.355569159802464,0.9955902391770123
gbt,kendall,1.0,0.6,0.8421470133709652,0.7913496179139747,0.05079739545699047,0.0735,0.0735,False,False,False,0.8175621957341703,1.4774574247007792,61.711125545503364,0.9974197541853792
gbt,kendall,1.0,0.7,0.8437110559934149,0.7748544943044676,0.06885656168894727,0.0175,0.0233333333333333,True,False,False,0.8175621957341703,1.4774574247007792,61.711125545503364,0.9974197541853792
gbt,kendall,1.0,0.8,0.8427227525005848,0.6953466674145066,0.14737608508607825,0.0002,0.0004,True,True,True,0.8175621957341703,1.4774574247007792,61.711125545503364,0.9974197541853792
gbt,kendall,1.0,0.9,0.8487963901386698,0.481138542407271,0.3676578477313988,0.0,0.0,True,True,True,0.8175621957341703,1.4774574247007792,61.711125545503364,0.9974197541853792
gbt,distance,1.0,0.6,0.8642883668662128,0.8114744494140507,0.05281391745216213,0.0411,0.0411,True,False,False,0.8374756844136997,1.494434651628876,57.98159872095452,0.9949396946246158
gbt,distance,1.0,0.7,0.8664373278616099,0.7964210001509161,0.07001632771069377,0.0069,0.0092,True,True,False,0.8374756844136997,1.494434651628876,57.98159872095452,0.9949396946246158
gbt,distance,1.0,0.8,0.8634469331261816,0.7055017520656763,0.15794518106050526,0.0,0.0,True,True,True,0.8374756844136997,1.494434651628876,57.98159872095452,0.9949396946246158
gbt,distance,1.0,0.9,0.8619224626035854,0.5551059065748526,0.3068165560287328,0.0,0.0,True,True,True,0.8374756844136997,1.494434651628876,57.98159872095452,0.9949396946246158
gbt,kendall,2.0,0.6,0.8418944065296282,0.7886726439704382,0.05322176255918998,0.0652,0.0652,False,False,False,0.8161250732851361,1.4960910309443993,61.88272339043684,0.9974811608570171
gbt,kendall,2.0,0.7,0.8432129529375926,0.7720527049627914,0.07116024797480114,0.016,0.0213333333333333,True,False,False,0.8161250732851361,1.4960910309443993,61.88272339043684,0.9974811608570171
gbt,kendall,2.0,0.8,0.841686857442215,0.6919543261934001,0.14973253124881492,0.0001,0.0002,True,True,True,0.8161250732851361,1.4960910309443993,61.88272339043684,0.9974811608570171
gbt,kendall,2.0,0.9,0.8478016238846374,0.4763513145167775,0.37145030936785994,0.0,0.0,True,True,True,0.8161250732851361,1.4960910309443993,61.88272339043684,0.9974811608570171
rf,kendall,0.25,0.6,0.8334126400485348,0.6913519646257288,0.14206067542280598,0.0001,0.0001,True,True,True,0.762494023625789,1.275906535294219,70.70726889250014,0.9735353997956373
rf,kendall,0.25,0.7,0.8321720238626459,0.6630083015409473,0.16916372232169863,0.0,0.0,True,True,True,0.762494023625789,1.275906535294219,70.70726889250014,0.9735353997956373
rf,kendall,0.25,0.8,0.7995263470648677,0.5815626447610805,0.21796370230378714,0.0,0.0,True,True,True,0.762494023625789,1.275906535294219,70.70726889250014,0.9735353997956373
rf,kendall,0.25,0.9,0.7970079877675399,0.3848801349103596,0.4121278528571803,0.0,0.0,True,True,True,0.762494023625789,1.275906535294219,70.70726889250014,0.9735353997956373
rf,pearson,0.15,0.6,0.8889006688139367,0.7762827882589723,0.11261788055496436,0.001,0.001,True,True,False,0.8335616968619763,1.3226605585637519,58.178095421685114,0.667172541196911
rf,pearson,0.15,0.7,0.8864166382128276,0.7589069203693093,0.12750971784351828,0.0001,0.0001333333333333,True,True,True,0.8335616968619763,1.3226605585637519,58.178095421685114,0.667172541196911
rf,pearson,0.15,0.8,0.881361178109584,0.6009434072830536,0.2804177708265304,0.0,0.0,True,True,True,0.8335616968619763,1.3226605585637519,58.178095421685114,0.667172541196911
rf,pearson,0.15,0.9,0.8798870459313202,0.364861650566648,0.5150253953646722,0.0,0.0,True,True,True,0.8335616968619763,1.3226605585637519,58.178095421685114,0.667172541196911
rf,none,0.0,0.6,0.8937096770460304,0.7716270319576432,0.12208264508838729,0.0006,0.002,True,True,False,0.8331844085558857,1.3233357503712337,58.545897946675616,0.0
rf,none,0.0,0.7,0.8903518041083034,0.7552899552129545,0.1350618488953489,0.0002,0.0007058823529411,True,True,True,0.8331844085558857,1.3233357503712337,58.545897946675616,0.0
rf,none,0.0,0.8,0.8823670609869153,0.5913157231682399,0.2910513378186754,0.0,0.0,True,True,True,0.8331844085558857,1.3233357503712337,58.545897946675616,0.0
rf,none,0.0,0.9,0.8797116853806424,0.3615342248599925,0.51817746052065,0.0,0.0,True,True,True,0.8331844085558857,1.3233357503712337,58.545897946675616,0.0
rf,pearson,0.25,0.6,0.8752571594204956,0.7459132309123284,0.12934392850816723,0.0001,0.0001,True,True,True,0.8123090899290067,1.33011640964899,60.8652523083157,0.8388963884830777
rf,pearson,0.25,0.7,0.8731512199423794,0.7243941971577709,0.14875702278460856,0.0,0.0,True,True,True,0.8123090899290067,1.33011640964899,60.8652523083157,0.8388963884830777
rf,pearson,0.25,0.8,0.863843840506255,0.571571528869084,0.29227231163717093,0.0,0.0,True,True,True,0.8123090899290067,1.33011640964899,60.8652523083157,0.8388963884830777
rf,pearson,0.25,0.9,0.8615875687981593,0.356046021388915,0.5055415474092444,0.0,0.0,True,True,True,0.8123090899290067,1.33011640964899,60.8652523083157,0.8388963884830777
rf,kendall,0.1,0.6,0.8718539859778178,0.7546419537021171,0.11721203227570076,0.001,0.001,True,True,False,0.8147767176039735,1.3311142711145976,60.92059567006429,0.8226141324779097
rf,kendall,0.1,0.7,0.8701406005539551,0.7347821752004045,0.1353584253535507,0.0003,0.0003999999999999,True,True,True,0.8147767176039735,1.3311142711145976,60.92059567006429,0.8226141324779097
rf,kendall,0.1,0.8,0.8658254661362363,0.5763150210984934,0.2895104450377429,0.0,0.0,True,True,True,0.8147767176039735,1.3311142711145976,60.92059567006429,0.8226141324779097
rf,kendall,0.1,0.9,0.8644394244400347,0.3575771652095475,0.5068622592304872,0.0,0.0,True,True,True,0.8147767176039735,1.3311142711145976,60.92059567006429,0.8226141324779097
rf,pearson,0.1,0.6,0.8726668955646709,0.7455545982287316,0.12711229733593932,0.0002,0.0002,True,True,True,0.8105150887138417,1.3356520657945745,61.237933201260034,0.8826561619598843
rf,pearson,0.1,0.7,0.8712704619050987,0.7242788218564399,0.14699164004865883,0.0,0.0,True,True,True,0.8105150887138417,1.3356520657945745,61.237933201260034,0.8826561619598843
rf,pearson,0.1,0.8,0.8611472633707428,0.5734748357371366,0.2876724276336061,0.0,0.0,True,True,True,0.8105150887138417,1.3356520657945745,61.237933201260034,0.8826561619598843
rf,pearson,0.1,0.9,0.8594465922293001,0.353904115672984,0.5055424765563161,0.0,0.0,True,True,True,0.8105150887138417,1.3356520657945745,61.237933201260034,0.8826561619598843
rf,kendall,1.0,0.6,0.7725826685644498,0.6534525584333534,0.11913011013109642,0.0001,0.0001,True,True,True,0.7040261987000761,1.3608520596298774,79.16817333645291,0.9881045829605866
rf,kendall,1.0,0.7,0.7717951929527045,0.6199183238367856,0.1518768691159189,0.0,0.0,True,True,True,0.7040261987000761,1.3608520596298774,79.16817333645291,0.9881045829605866
rf,kendall,1.0,0.8,0.7362002467152633,0.5604111683023428,0.17578907841292046,0.0,0.0,True,True,True,0.7040261987000761,1.3608520596298774,79.16817333645291,0.9881045829605866
rf,kendall,1.0,0.9,0.7387072120664973,0.3700357965544329,0.36867141551206434,0.0,0.0,True,True,True,0.7040261987000761,1.3608520596298774,79.16817333645291,0.9881045829605866
rf,distance,1.0,0.6,0.7723694433201217,0.6533393049868561,0.11903013833326559,0.0011,0.0011,True,True,False,0.7038543860645313,1.3627930501462755,79.3452160220676,0.9873539673263604
rf,distance,1.0,0.7,0.7715167792666303,0.6199860088694064,0.15153077039722396,0.0,0.0,True,True,True,0.7038543860645313,1.3627930501462755,79.3452160220676,0.9873539673263604
rf,distance,1.0,0.8,0.736128301751429,0.5600025096602433,0.17612579209118562,0.0,0.0,True,True,True,0.7038543860645313,1.3627930501462755,79.3452160220676,0.9873539673263604
rf,distance,1.0,0.9,0.7386323616305053,0.3693975608599148,0.36923480077059045,0.0,0.0,True,True,True,0.7038543860645313,1.3627930501462755,79.3452160220676,0.9873539673263604
rf,distance,0.1,0.6,0.8682685542416367,0.7357679624733096,0.13250059176832718,0.0001,0.0001,True,True,True,0.8037005628625998,1.5587350833050155,62.475179559495714,0.9232254617986599
rf,distance,0.1,0.7,0.8682372665733623,0.7109030142899689,0.15733425228339337,0.0,0.0,True,True,True,0.8037005628625998,1.5587350833050155,62.475179559495714,0.9232254617986599
rf,distance,0.1,0.8,0.8551621865335577,0.564613405963329,0.2905487805702287,0.0,0.0,True,True,True,0.8037005628625998,1.5587350833050155,62.475179559495714,0.9232254617986599
rf,distance,0.1,0.9,0.8518359933471219,0.3537091567147106,0.4981268366324113,0.0,0.0,True,True,True,0.8037005628625998,1.5587350833050155,62.475179559495714,0.9232254617986599
rf,kendall,0.15,0.6,0.8681179377517256,0.7308734990032868,0.13724443874843884,0.0,0.0,True,True,True,0.8012143473658325,1.5593595981261001,63.03051587253147,0.9318791339567084
rf,kendall,0.15,0.7,0.8686235590695307,0.7043057520235513,0.16431780704597942,0.0,0.0,True,True,True,0.8012143473658325,1.5593595981261001,63.03051587253147,0.9318791339567084
rf,kendall,0.15,0.8,0.8539424110455675,0.555487790779553,0.29845462026601444,0.0,0.0,True,True,True,0.8012143473658325,1.5593595981261001,63.03051587253147,0.9318791339567084
rf,kendall,0.15,0.9,0.8488255471844517,0.352111869188793,0.4967136779956587,0.0,0.0,True,True,True,0.8012143473658325,1.5593595981261001,63.03051587253147,0.9318791339567084
rf,distance,0.25,0.6,0.8652609685319851,0.7295644324571934,0.1356965360747917,0.0003,0.0003,True,True,True,0.7990299371407997,1.5613984587759107,63.69090246242947,0.9330865095358531
rf,distance,0.25,0.7,0.865626483037737,0.7032343848477561,0.1623920981899809,0.0,0.0,True,True,True,0.7990299371407997,1.5613984587759107,63.69090246242947,0.9330865095358531
rf,distance,0.25,0.8,0.85116070830758,0.5563731086968327,0.2947875996107473,0.0,0.0,True,True,True,0.7990299371407997,1.5613984587759107,63.69090246242947,0.9330865095358531
rf,distance,0.25,0.9,0.8463930901528818,0.3527950176093703,0.49359807254351146,0.0,0.0,True,True,True,0.7990299371407997,1.5613984587759107,63.69090246242947,0.9330865095358531
rf,distance,0.15,0.6,0.8651500459247575,0.7295137877031956,0.1356362582215619,0.0001,0.0001,True,True,True,0.7989409602805964,1.56210264351522,63.67904654947917,0.9339676056811022
rf,distance,0.15,0.7,0.8653823029500325,0.7033030728312056,0.16207923011882686,0.0,0.0,True,True,True,0.7989409602805964,1.56210264351522,63.67904654947917,0.9339676056811022
rf,distance,0.15,0.8,0.8511019993247726,0.5560436539541922,0.2950583453705804,0.0,0.0,True,True,True,0.7989409602805964,1.56210264351522,63.67904654947917,0.9339676056811022
rf,distance,0.15,0.9,0.8463303241057605,0.3524914410612667,0.4938388830444938,0.0,0.0,True,True,True,0.7989409602805964,1.56210264351522,63.67904654947917,0.9339676056811022
rf,pearson,1.0,0.6,0.8463666941026734,0.7160831946294326,0.1302834994732408,0.0001,0.0001,True,True,True,0.7828047136930035,1.5649475896496154,65.21729273817274,0.9374601295789929
rf,pearson,1.0,0.7,0.8478851577143057,0.6878673091572819,0.16001784855702383,0.0,0.0,True,True,True,0.7828047136930035,1.5649475896496154,65.21729273817274,0.9374601295789929
rf,pearson,1.0,0.8,0.8266125540417802,0.5800627316742567,0.24654982236752354,0.0,0.0,True,True,True,0.7828047136930035,1.5649475896496154,65.21729273817274,0.9374601295789929
rf,pearson,1.0,0.9,0.8258815781345556,0.3591865320082513,0.46669504612630436,0.0,0.0,True,True,True,0.7828047136930035,1.5649475896496154,65.21729273817274,0.9374601295789929
rf,pearson,2.0,0.6,0.8218877521425805,0.7039189634000893,0.11796878874249117,0.0006,0.0006,True,True,True,0.764659908067128,1.5769431488087808,69.83514427100287,0.954893841288142
rf,pearson,2.0,0.7,0.8249491980987539,0.6742378706602838,0.15071132743847004,0.0002,0.0002666666666666,True,True,True,0.764659908067128,1.5769431488087808,69.83514427100287,0.954893841288142
rf,pearson,2.0,0.8,0.8025641838430468,0.5875716772717888,0.214992506571258,0.0,0.0,True,True,True,0.764659908067128,1.5769431488087808,69.83514427100287,0.954893841288142
rf,pearson,2.0,0.9,0.8047463070963176,0.3537477249101632,0.45099858218615435,0.0,0.0,True,True,True,0.764659908067128,1.5769431488087808,69.83514427100287,0.954893841288142
rf,kendall,2.0,0.6,0.5569499830203058,0.4802354505270156,0.07671453249329024,0.0335,0.0335,True,False,False,0.5088109496840196,3.3831174781345963,111.77370777384441,0.996842543148982
rf,kendall,2.0,0.7,0.5412541681682712,0.4464012254215471,0.09485294274672412,0.0077,0.0102666666666666,True,False,False,0.5088109496840196,3.3831174781345963,111.77370777384441,0.996842543148982
rf,kendall,2.0,0.8,0.5441406825092338,0.3674715615473194,0.17666912096191434,0.0,0.0,True,True,True,0.5088109496840196,3.3831174781345963,111.77370777384441,0.996842543148982
rf,kendall,2.0,0.9,0.5430846225615981,0.2448655736163549,0.2982190489452432,0.0,0.0,True,True,True,0.5088109496840196,3.3831174781345963,111.77370777384441,0.996842543148982
xgb,pearson,0.25,0.6,0.917003767018226,0.8138516317786657,0.10315213523956024,0.0003,0.0003,True,True,True,0.8663272072429306,0.9348404624825157,51.39807003770437,0.6133199564468964
xgb,pearson,0.25,0.7,0.9143535911672884,0.7996000100353874,0.11475358113190104,0.0002,0.0002666666666666,True,True,True,0.8663272072429306,0.9348404624825157,51.39807003770437,0.6133199564468964
xgb,pearson,0.25,0.8,0.9032363957608868,0.6762821665090015,0.22695422925188524,0.0,0.0,True,True,True,0.8663272072429306,0.9348404624825157,51.39807003770437,0.6133199564468964
xgb,pearson,0.25,0.9,0.9013322842936264,0.4700328486686574,0.43129943562496903,0.0,0.0,True,True,True,0.8663272072429306,0.9348404624825157,51.39807003770437,0.6133199564468964
xgb,pearson,0.15,0.6,0.9179224351853612,0.8124155136780019,0.1055069215073593,0.0002,0.0002,True,True,True,0.8661432403633473,0.9420407794396536,51.29600185439653,0.5
xgb,pearson,0.15,0.7,0.915267612980998,0.7976737180275724,0.11759389495342565,0.0001,0.0001333333333333,True,True,True,0.8661432403633473,0.9420407794396536,51.29600185439653,0.5
xgb,pearson,0.15,0.8,0.9026018491252396,0.6775855049861058,0.22501634413913374,0.0,0.0,True,True,True,0.8661432403633473,0.9420407794396536,51.29600185439653,0.5
xgb,pearson,0.15,0.9,0.9007283049690084,0.4727726578004672,0.4279556471685412,0.0,0.0,True,True,True,0.8661432403633473,0.9420407794396536,51.29600185439653,0.5
xgb,none,0.0,0.6,0.9219591967349084,0.8132262299497479,0.10873296678516053,0.0002,0.0007058823529411,True,True,True,0.8690486749913751,0.9429838400596074,50.792783664185556,0.0
xgb,none,0.0,0.7,0.9190470586107716,0.7979729279629303,0.12107413064784134,0.0,0.0,True,True,True,0.8690486749913751,0.9429838400596074,50.792783664185556,0.0
xgb,none,0.0,0.8,0.905054671195604,0.6831660649253688,0.2218886062702352,0.0,0.0,True,True,True,0.8690486749913751,0.9429838400596074,50.792783664185556,0.0
xgb,none,0.0,0.9,0.9037776636381516,0.4761814770375806,0.42759618660057097,0.0,0.0,True,True,True,0.8690486749913751,0.9429838400596074,50.792783664185556,0.0
xgb,pearson,1.0,0.6,0.91290656007663,0.8189229749956894,0.09398358508094051,0.0007,0.0007,True,True,True,0.8657641953588688,0.9626482347715082,51.082079694098894,0.7955266878409117
xgb,pearson,1.0,0.7,0.9115034304733108,0.80447486171304,0.10702856876027089,0.0002,0.0002666666666666,True,True,True,0.8657641953588688,0.9626482347715082,51.082079694098894,0.7955266878409117
xgb,pearson,1.0,0.8,0.9015570485009724,0.6824182772913843,0.21913877120958813,0.0,0.0,True,True,True,0.8657641953588688,0.9626482347715082,51.082079694098894,0.7955266878409117
xgb,pearson,1.0,0.9,0.8996828935061499,0.4785929375833201,0.42108995592282983,0.0,0.0,True,True,True,0.8657641953588688,0.9626482347715082,51.082079694098894,0.7955266878409117
xgb,pearson,0.1,0.6,0.91412281701258,0.8164387095817928,0.09768410743078726,0.0008,0.0008,True,True,True,0.8655681651082585,0.9667694451491358,51.379008920653,0.7456225289269719
xgb,pearson,0.1,0.7,0.911845446093536,0.8029184016008468,0.1089270444926892,0.0002,0.0002666666666666,True,True,True,0.8655681651082585,0.9667694451491358,51.379008920653,0.7456225289269719
xgb,pearson,0.1,0.8,0.901896066826992,0.6791439165722319,0.22275215025476003,0.0,0.0,True,True,True,0.8655681651082585,0.9667694451491358,51.379008920653,0.7456225289269719
xgb,pearson,0.1,0.9,0.8999489590999762,0.4739246916895543,0.4260242674104219,0.0,0.0,True,True,True,0.8655681651082585,0.9667694451491358,51.379008920653,0.7456225289269719
xgb,distance,0.15,0.6,0.9080057638503664,0.8192638481248029,0.08874191572556345,0.0016,0.0016,True,True,False,0.8635008033388362,1.0130442501632844,51.976908411608804,0.8811468756700197
xgb,distance,0.15,0.7,0.9065595046302142,0.8053918417186491,0.10116766291156509,0.0003,0.0003999999999999,True,True,True,0.8635008033388362,1.0130442501632844,51.976908411608804,0.8811468756700197
xgb,distance,0.15,0.8,0.8985872653955645,0.6839732140327738,0.21461405136279077,0.0,0.0,True,True,True,0.8635008033388362,1.0130442501632844,51.976908411608804,0.8811468756700197
xgb,distance,0.15,0.9,0.896899699819674,0.4819737429171345,0.4149259569025395,0.0,0.0,True,True,True,0.8635008033388362,1.0130442501632844,51.976908411608804,0.8811468756700197
xgb,kendall,0.1,0.6,0.9077566893738106,0.8159008937825664,0.09185579559124424,0.0017,0.0017,True,True,False,0.8617045312001466,1.0214427690080166,52.04465212464788,0.8697647735347559
xgb,kendall,0.1,0.7,0.9062891372857012,0.8017948947546062,0.10449424253109496,0.0002,0.0002666666666666,True,True,True,0.8617045312001466,1.0214427690080166,52.04465212464788,0.8697647735347559
xgb,kendall,0.1,0.8,0.8981570585703016,0.6759195818733235,0.22223747669697813,0.0,0.0,True,True,True,0.8617045312001466,1.0214427690080166,52.04465212464788,0.8697647735347559
