,model,correction,gamma,test_mae,test_r2,test_rmse,test_mape,r2_0 0.6,r2_0 0.7,r2_0 0.8,r2_0 0.9,r2_1 0.6,r2_1 0.7,r2_1 0.8,r2_1 0.9,r2 diff 0.6,r2 diff 0.7,r2 diff 0.8,r2 diff 0.9
408,gbt,distance,0.5928906548695134,50.04546108343535,0.8738996682535942,98.16534430553811,0.9003977301466362,0.92083718765655,0.9188871542739768,0.9098061146033176,0.9072631572411264,0.8262637227009263,0.8112167522658918,0.6887947053189671,0.4922599824367988,0.0945734649556236,0.107670402008085,0.2210114092843504,0.4150031748043274
308,gbt,pearson,0.6373526566488407,49.94198064961367,0.8722482271067181,98.83019598444383,0.8874709276238769,0.9200504018780202,0.9181948025906316,0.9088509913369444,0.906636336957962,0.8237627738327463,0.8083932483518281,0.6837908523294954,0.4804755047255282,0.0962876280452739,0.1098015542388034,0.225060139007449,0.4261608322324337
359,gbt,kendall,0.6373526566488407,48.97810258532978,0.837268469806087,99.5453218285586,0.9090425175577744,0.90067809266109,0.9002296296213612,0.8860576924364958,0.8797775099301756,0.7559216078731924,0.7218164198260875,0.5125251432440875,0.1826359470703067,0.1447564847878976,0.1784132097952737,0.3735325491924083,0.6971415628598688
409,gbt,distance,0.6373526566488407,50.16100896733337,0.8720465888035038,98.89164701082824,0.8920670403447247,0.919159457895912,0.9174121450520604,0.9081780450601544,0.9058308804526396,0.8243673672454093,0.8090412825056795,0.6862468736372817,0.4865837589664736,0.0947920906505027,0.1083708625463808,0.2219311714228728,0.419247121486166
309,gbt,pearson,0.6795830553478451,49.99649005912534,0.8724838094062916,98.720658505227,0.8564124405756495,0.9177253215364544,0.9161386018585258,0.9077808611785756,0.905268107606153,0.8267733863189994,0.8116902307845006,0.6900150148480207,0.496856893760783,0.0909519352174548,0.1044483710740251,0.2177658463305547,0.4084112138453699
360,gbt,kendall,0.6795830553478451,49.33274198056509,0.8365768802677263,99.79051985540704,0.9017695279756244,0.9011536947196036,0.9010009237764004,0.8851036973070464,0.8792737739753517,0.7524887823915722,0.7171470318381699,0.5128453172373463,0.1779264226302763,0.1486649123280312,0.1838538919382304,0.3722583800697001,0.7013473513450753
410,gbt,distance,0.6795830553478451,50.26761508479052,0.8712258350083955,99.17112217957708,0.879237593821522,0.9173618173309548,0.9158463029770754,0.906936942626004,0.9047901095057452,0.8248142160095994,0.8094041839663757,0.6871437715436617,0.4871934966411767,0.0925476013213554,0.1064421190106996,0.2197931710823424,0.4175966128645684
310,gbt,pearson,0.7190633868394656,50.05081828920295,0.8703064125841992,99.50389627453944,0.8732233202729738,0.9160512994481064,0.914757095095998,0.9062724223417103,0.904044333011964,0.824453742200161,0.8088042842842884,0.6844962541326257,0.4838151320293919,0.0915975572479453,0.1059528108117094,0.2217761682090847,0.4202292009825721
361,gbt,kendall,0.7190633868394656,49.24953244975872,0.8378554635723726,99.44725203089246,0.8853030540886837,0.9017128285700466,0.901338253140428,0.8860079575903623,0.8796464709830436,0.7551958281200837,0.7204135851581556,0.5179125658716163,0.1933566002926768,0.1465170004499629,0.1809246679822723,0.368095391718746,0.6862898706903667
411,gbt,distance,0.7190633868394656,50.14796697468228,0.8703425467986441,99.44840519913772,0.8740217634636067,0.9159716434821336,0.9147633008795348,0.9066723915700012,0.9043657376434898,0.8245886475257106,0.8088624739738559,0.6829701139987532,0.4811109941875018,0.091382995956423,0.1059008269056789,0.2237022775712481,0.4232547434559879
311,gbt,pearson,0.7554298111227283,50.211988569082486,0.8703849448405687,99.33927512837045,0.8929104671768456,0.9167033648126358,0.9151799687410922,0.9074000298137724,0.9051540459711156,0.8238823831451375,0.8085433069522513,0.679814826260177,0.4733745802392268,0.0928209816674983,0.1066366617888409,0.2275852035535954,0.4317794657318886
362,gbt,kendall,0.7554298111227283,49.42450585084202,0.8376015792640881,99.81171725438226,0.9254091286717055,0.9021995308894006,0.9017933526790752,0.8869853941705929,0.8803705000120066,0.7531220563287357,0.7181724283384825,0.5067644151457127,0.1732557777910585,0.1490774745606649,0.1836209243405927,0.3802209790248801,0.7071147222209481
412,gbt,distance,0.7554298111227283,50.34467487372292,0.8695145456160108,99.71180994882975,0.9070209483153792,0.9165689186473897,0.9149523937294718,0.9066516457177238,0.9044961154002236,0.8224083502817104,0.80707376432077,0.6785776078487682,0.4709038804260382,0.0941605683656791,0.1078786294087017,0.2280740378689556,0.4335922349741855
312,gbt,pearson,0.7884735187260385,50.16713080550813,0.870605930548963,99.31813079529518,0.8838646093549101,0.9166372989646604,0.9152268146513516,0.9077700710235068,0.905557599255065,0.8245889418238154,0.8091606422843665,0.6790537983372226,0.4724631612192592,0.0920483571408451,0.106066172366985,0.2287162726862841,0.4330944380358057
363,gbt,kendall,0.7884735187260385,49.32862137125681,0.8373493969311252,99.63365397339308,0.899940235398272,0.9002398054687673,0.9003271446801534,0.8869409980820456,0.8802348733739581,0.7567280783687202,0.7217082020757287,0.5075666700824006,0.1782935255484544,0.143511727100047,0.1786189426044246,0.379374327999645,0.7019413478255037
413,gbt,distance,0.7884735187260385,50.15625681467106,0.8711777545974673,99.13518302005856,0.8935846351733144,0.916276827707361,0.914829821027292,0.907847004142576,0.905479577808199,0.8261053456841773,0.8109878237223505,0.6820062046258195,0.4790096059035003,0.0901714820231837,0.1038419973049415,0.2258407995167564,0.4264699719046986
313,gbt,pearson,0.8181275614039584,50.12249787109263,0.8704613963827241,99.32227467389556,0.8574977976776685,0.9150289946127116,0.9136948043457672,0.9070026001573096,0.9047001080977822,0.8267925591902483,0.8118889441348609,0.6822022903433526,0.4781676745852846,0.0882364354224632,0.1018058602109064,0.224800309813957,0.4265324335124976
364,gbt,kendall,0.8181275614039584,49.59198510516021,0.8372966584303906,99.87990143042656,0.9170003764054389,0.9008459911064904,0.9007028619521841,0.8859202920063718,0.8791885303511322,0.754226456725769,0.7190114283553006,0.5150469564383786,0.1931080956566948,0.1466195343807214,0.1816914335968834,0.3708733355679932,0.6860804346944374
414,gbt,distance,0.8181275614039584,50.24860869894591,0.870537248018635,99.32131480021496,0.8717238038372973,0.9152755158350327,0.913982689185735,0.9072800946077488,0.904843527828741,0.8264398206167545,0.8114397868332747,0.6814823355609347,0.4777437784184021,0.0888356952182783,0.1025429023524603,0.2257977590468139,0.4270997494103389
314,gbt,pearson,0.8444445484046447,50.28592148423692,0.8693088270631926,99.78736494323182,0.8726624771111255,0.914393956894294,0.9133650203788016,0.906807980135784,0.9042065055713264,0.8247484390958515,0.8092115939243595,0.6760505236716761,0.4703963637975115,0.0896455177984425,0.104153426454442,0.2307574564641078,0.433810141773815
365,gbt,kendall,0.8444445484046447,49.44235308065183,0.8360314064759892,100.20454304009588,0.8892031579331521,0.8994751991202582,0.8996515522265812,0.8843120929837981,0.877547818570594,0.7524370961747396,0.7165993573958738,0.5112099261648108,0.18944656941629,0.1470381029455185,0.1830521948307074,0.3731021668189873,0.688101249154304
415,gbt,distance,0.8444445484046447,50.41445459517505,0.8687798209477495,100.00851777780254,0.8557017199740461,0.9135970517396308,0.9126470846313912,0.9061178074010672,0.903618109577964,0.8244834131987931,0.8088525956156284,0.676436747604099,0.471253692031212,0.0891136385408376,0.1037944890157628,0.2296810597969683,0.432364417546752
315,gbt,pearson,0.8675698730382392,50.40004054713911,0.8685100871041018,100.1038441999547,0.8462459693031906,0.913653002341347,0.912732169504676,0.9058726723472482,0.9030886451307714,0.8240025440791338,0.8084047348564545,0.6762335271853905,0.4730140930435375,0.0896504582622133,0.1043274346482215,0.2296391451618576,0.4300745520872339
366,gbt,kendall,0.8675698730382392,49.41471812027528,0.837929743073151,99.76910349332633,0.8885014813254797,0.8989832913426125,0.8994200469798188,0.8865391535307976,0.8796948464865031,0.7573093591595865,0.7219363456160581,0.5031921378673085,0.1659375933958722,0.1416739321830259,0.1774837013637606,0.383347015663489,0.7137572530906309
416,gbt,distance,0.8675698730382392,50.39401461225045,0.8683387036424282,100.10844083289224,0.8554437085015055,0.914084493898344,0.9130725699008784,0.9057216870732552,0.902995451243067,0.823565673744965,0.8079746136258573,0.6763361354727577,0.4713723571454697,0.0905188201533789,0.1050979562750209,0.2293855516004975,0.4316230940975973
316,gbt,pearson,0.8877144534534662,50.45575455921557,0.8692084392211782,99.80798403545386,0.8652261563804832,0.9148038998984384,0.913677848510826,0.9064803235539762,0.9037551036214996,0.8244529661716705,0.8092792520017641,0.6780432802514715,0.4746764970793776,0.0903509337267678,0.1043985965090618,0.2284370433025047,0.4290786065421221
367,gbt,kendall,0.8877144534534662,49.337647924059794,0.8369498564769894,100.13854492847506,0.8819764710741196,0.8998118492753724,0.9001956099433968,0.8860297109929179,0.879209564691633,0.7535661939871011,0.7171558333765687,0.4988796237706493,0.1565052276599081,0.1462456552882712,0.183039776566828,0.3871500872222686,0.7227043370317249
417,gbt,distance,0.8877144534534662,50.41085082631641,0.8691868160010477,99.82480680325332,0.878401859923757,0.9147634828048552,0.9136365732981078,0.9063431175425992,0.9035387869436838,0.8247843395924903,0.8098001876709027,0.6787260727774769,0.4770436365348957,0.089979143212365,0.1038363856272051,0.2276170447651222,0.4264951504087881
317,gbt,pearson,0.9051298302419988,50.67887001652602,0.8683898725512759,100.10547046288556,0.9039492133718108,0.9131097667784448,0.9121915494629792,0.9053527066728618,0.9025053032958515,0.8251312349666591,0.8101278603762779,0.6792093681066069,0.4781514079222823,0.0879785318117857,0.1020636890867013,0.2261433385662549,0.4243538953735692
368,gbt,kendall,0.9051298302419988,49.44161760211653,0.8374465067029472,100.28403583688132,0.88169112657663,0.8992869422760621,0.9000307993066478,0.8864874867900551,0.8789921938208393,0.7550571315206059,0.7182660445130731,0.498576792123543,0.1765063257477178,0.1442298107554561,0.1817647547935746,0.387910694666512,0.7024858680731214
418,gbt,distance,0.9051298302419988,50.55228743601011,0.8684823472342933,100.06912384858394,0.887106863378673,0.9136183180220008,0.9127870390165742,0.9058504475024012,0.9029944555672988,0.8247697146840117,0.8094168933605224,0.6770204866370619,0.4743321375074726,0.088848603337989,0.1033701456560518,0.2288299608653391,0.4286623180598262
318,gbt,pearson,0.9200872551904156,50.59667352782687,0.868401887962801,100.0950726164148,0.8947475468633712,0.9111359096574908,0.9104638534231136,0.9045395210907008,0.9018176676772004,0.8277066023685691,0.8130424092088261,0.6838728577301459,0.4847809581851579,0.0834293072889218,0.0974214442142875,0.2206666633605547,0.4170367094920425
369,gbt,kendall,0.9200872551904156,49.79212478232632,0.8342983623410163,100.93482960351903,0.9022721378079284,0.8978068292183433,0.8986455554404615,0.8837142687232276,0.8763688832884735,0.749612919651744,0.7114228511515008,0.4958395854912779,0.1740743730715045,0.1481939095665992,0.1872227042889607,0.3878746832319496,0.702294510216969
419,gbt,distance,0.9200872551904156,50.67916423148662,0.8678816764493088,100.27889682434756,0.9055882959932716,0.9108367580511252,0.910179934972937,0.9042801658003874,0.9014627421656308,0.8268348696257785,0.8119431793907266,0.6816474907968868,0.4825365640485228,0.0840018884253467,0.0982367555822104,0.2226326750035006,0.418926178117108
319,gbt,pearson,0.9328613843631132,50.86538113622781,0.8672882576148109,100.52221755963076,0.9025612947446254,0.910420739734427,0.9098533169299998,0.9038131281925628,0.9011669755783128,0.8261269268059392,0.8112267233011669,0.6810662665911968,0.479641169971957,0.0842938129284878,0.0986265936288329,0.2227468616013659,0.4215258056063558
370,gbt,kendall,0.9328613843631132,49.7935257485095,0.8359473677098856,100.7039655207854,0.906050865208718,0.896934091258315,0.8979995343272266,0.8842227956382411,0.8774618597722948,0.754850681615168,0.7176990202454057,0.5094719054600638,0.1910445741070406,0.142083409643147,0.1803005140818209,0.3747508901781773,0.6864172856652542
420,gbt,distance,0.9328613843631132,50.85708275949707,0.8666919889268545,100.72421751156398,0.8960023558064373,0.91016891132476,0.9096660867830016,0.9034115945201854,0.9008354850876736,0.8253359779764804,0.8101765591520311,0.6793097194075528,0.4763015834048718,0.0848329333482794,0.0994895276309704,0.2241018751126325,0.4245339016828018
320,gbt,pearson,0.9437184627485422,51.10852252007524,0.8653610390769909,101.25164259589752,0.9159945457979176,0.9088894075530494,0.9084797523142634,0.9019273531219144,0.899323431797332,0.8237201046506605,0.8082655896742166,0.6785447414455424,0.4780970223931346,0.0851693029023888,0.1002141626400467,0.223382611676372,0.4212264094041973
371,gbt,kendall,0.9437184627485422,50.02176421861268,0.836247805426174,100.40308542466774,0.9482419279670457,0.8960678053038398,0.89704955817045,0.8832491177837775,0.8761169041378372,0.7575106119998642,0.7209619109226636,0.5200281740911074,0.2176102088101147,0.1385571933039755,0.1760876472477863,0.3632209436926701,0.6585066953277224
421,gbt,distance,0.9437184627485422,50.99696375110414,0.8659193018491124,101.05660500371182,0.9003274581529621,0.908949550582825,0.9085244831973568,0.9022926351486362,0.8995761698898573,0.8247424862930088,0.8094504622819222,0.6796727027065468,0.4814510064441772,0.0842070642898161,0.0990740209154346,0.2226199324420894,0.4181251634456801
321,gbt,pearson,0.9529084576903372,51.22494324005809,0.8657114380827469,101.149217322974,0.9332509121008687,0.9089422541445354,0.908439392067341,0.9013470423909896,0.8986186076082852,0.8249408641022681,0.8099501361616787,0.6835447789619434,0.4886948811729295,0.0840013900422673,0.0984892559056623,0.2178022634290463,0.4099237264353557
372,gbt,kendall,0.9529084576903372,50.300746251710585,0.8328518722254585,101.11381000267929,0.964623420180723,0.8944526110141642,0.8955196363974188,0.880649445629294,0.8737207406939625,0.751956743591276,0.7141777247357497,0.510798778833564,0.1992287540038915,0.1424958674228882,0.1813419116616691,0.3698506667957301,0.674491986690071
422,gbt,distance,0.9529084576903372,51.253584840357306,0.8656880455964403,101.14199676348356,0.956211681977147,0.9089249822984392,0.9084080177295266,0.9015051805985675,0.8987817981746726,0.825113347074806,0.8102477790035126,0.6826331613261635,0.4871301363625329,0.0838116352236333,0.0981602387260139,0.2188720192724041,0.4116516618121397
322,gbt,pearson,0.9606604073918114,51.28582793610295,0.8652342853746382,101.37036431587325,0.9494686560390236,0.9080077427829688,0.907715368980216,0.9009556738299176,0.8985165328858492,0.823865983790132,0.808465002488894,0.6828152196948608,0.4851029146482681,0.0841417589928369,0.0992503664913221,0.2181404541350566,0.4134136182375811
373,gbt,kendall,0.9606604073918114,50.25750113376106,0.833246046176586,101.02608801694652,0.957346526479096,0.8930655120748082,0.8940802077329572,0.8804564168417878,0.8735220081087327,0.7543779433147877,0.7175016934059062,0.5129687182780518,0.2023674128600732,0.1386875687600205,0.1765785143270509,0.367487698563736,0.6711545952486595
423,gbt,distance,0.9606604073918114,51.36675915256309,0.8648959484583658,101.47405180826024,0.9511010139883108,0.907647063563732,0.9073332728944804,0.9006417754998011,0.8981839865071086,0.823740231956072,0.808457495673704,0.6823911109149775,0.4846940190857585,0.0839068316076598,0.0988757772207765,0.2182506645848235,0.4134899674213501
323,gbt,pearson,0.967180224389985,51.5648683418081,0.863572177545207,101.99985004299636,0.9952036698900072,0.9052812417591952,0.9050013899224376,0.898357340577691,0.8961206185581901,0.8229420030069649,0.8076481824813683,0.6850015596124914,0.4902082072190422,0.0823392387522303,0.0973532074410693,0.2133557809651995,0.4059124113391479
374,gbt,kendall,0.967180224389985,50.37190331605408,0.8337036457837015,101.00355801716208,0.9942915765586036,0.8918267934078854,0.8929353120893659,0.8794047798503554,0.8731963903051605,0.7578769130941074,0.7217932403333155,0.5253081159963598,0.2198853226366842,0.1339498803137779,0.1711420717560504,0.3540966638539955,0.6533110676684762
424,gbt,distance,0.967180224389985,51.65168505130708,0.8633552321320292,102.07949815271571,0.9897929997890028,0.904741816401764,0.9045054496373012,0.8981153638697817,0.8958918338592042,0.823071789598163,0.8077807087699524,0.6849686282337577,0.4901009847582498,0.0816700268036011,0.0967247408673488,0.213146735636024,0.4057908491009544
324,gbt,pearson,0.9726502638090148,51.64641485197014,0.863898393373473,101.91547262678154,0.9786866303191536,0.9042668859381298,0.9040087208008896,0.8978053533557149,0.8957072452661711,0.824450086282901,0.8092889664161622,0.6896675348772618,0.4978211281639186,0.0798167996552288,0.0947197543847272,0.208137818478453,0.3978861171022524
375,gbt,kendall,0.9726502638090148,50.28423804398874,0.8326128023235277,101.03391895912408,0.9991351341895068,0.888588311358291,0.8896883869896135,0.8774055400402035,0.8708935764602517,0.7604702952588376,0.7252347308739691,0.5305316514049643,0.2339414148578542,0.1281180160994534,0.1644536561156444,0.3468738886352392,0.6369521616023974
425,gbt,distance,0.9726502638090148,51.67536318447027,0.8640387539470201,101.88063570166538,0.968914576095383,0.9042647085659185,0.9040419082201704,0.8977686618484824,0.8955574608593242,0.8247429730382649,0.8095835099597951,0.6905358136550075,0.5012182514151271,0.0795217355276535,0.0944583982603753,0.2072328481934748,0.3943392094441971
325,gbt,pearson,0.9772300806314598,51.463312039658426,0.8649079588349174,101.61257773113384,0.9743519155424116,0.9030893780278229,0.9031590517387982,0.897553199624295,0.895246430914852,0.8278410660359792,0.8128544625129623,0.6966855656755921,0.5135579140525879,0.0752483119918435,0.0903045892258358,0.2008676339487028,0.3816885168622641
376,gbt,kendall,0.9772300806314598,50.58483002136813,0.8304509722280212,101.34680957452788,0.9991313126297506,0.8850694124616351,0.8864303430114211,0.8727305280999633,0.8665211378917634,0.760023697117644,0.7244156489720177,0.547385529472365,0.2610185131663383,0.1250457153439911,0.1620146940394033,0.3253449986275983,0.6055026247254252
426,gbt,distance,0.9772300806314598,51.469929031232994,0.864941754932151,101.61095438655042,0.9819502537154494,0.903116497390736,0.9031807821608304,0.8975346934046561,0.8951980754754197,0.8278666206132403,0.8128741518304639,0.6966859597303398,0.5141768280272025,0.0752498767774955,0.0903066303303664,0.2008487336743163,0.3810212474482172
326,gbt,pearson,0.9810579250947614,52.01984250627127,0.8629492503036428,102.32973817476751,1.05244440268181,0.899329930766258,0.8996627799750218,0.8941447105086338,0.8920729212242358,0.8280559862568708,0.8131975651967169,0.7011707042123363,0.5232603161821058,0.0712739445093871,0.0864652147783048,0.1929740062962974,0.36881260504213
377,gbt,kendall,0.9810579250947614,50.73723996115393,0.8294985893801506,102.02910226587557,1.0613322658408628,0.8845742811111855,0.8863328906608244,0.8728156762261574,0.866047162449047,0.7570851618495851,0.7197280021873145,0.5324280298029305,0.2465950302566939,0.1274891192616004,0.1666048884735099,0.3403876464232269,0.6194521321923531
427,gbt,distance,0.9810579250947614,52.11099995188581,0.8624087336522654,102.52732272693083,1.0624655016680022,0.898929689084902,0.8993342998093784,0.8936348980292099,0.8917174357335248,0.8275104538682919,0.8124718787617657,0.7008169469739296,0.5215298279570952,0.07141923521661,0.0868624210476126,0.1928179510552803,0.3701876077764295
327,gbt,pearson,0.9842526412522236,52.62964265631946,0.8620606027629008,102.67820830822497,1.1299872018875423,0.896903229136205,0.8974552355354014,0.8921624251551759,0.8903858624743135,0.8287153752158377,0.813904777911208,0.7059449871424166,0.5317590977271673,0.0681878539203673,0.0835504576241934,0.1862174380127592,0.3586267647471461
378,gbt,kendall,0.9842526412522236,51.21018295221693,0.8278982186398882,102.22379573653316,1.1610519430965596,0.8823600848993062,0.8842536997855854,0.8699646679792161,0.8628134288017593,0.7559069846028401,0.7175282882438272,0.5390464213106361,0.2715532978798692,0.126453100296466,0.1667254115417582,0.33091824666858,0.59126013092189
428,gbt,distance,0.9842526412522236,52.578761958046094,0.862073244325919,102.67597913312824,1.12033493786486,0.8969422097353722,0.8975077788343537,0.892116077035702,0.8902736791952627,0.8287345994530564,0.8138626728673918,0.7059262429146198,0.5326148540090917,0.0682076102823158,0.0836451059669619,0.1861898341210821,0.357658825186171
328,gbt,pearson,0.9869157317989228,53.1702386349034,0.860402695841332,103.3656184107901,1.1480408967024385,0.8959624968939487,0.8965651531118891,0.8893286926699981,0.8869242117827246,0.8255223207465626,0.8103286059312271,0.7090147627026437,0.5482449473574714,0.070440176147386,0.0862365471806619,0.1803139299673544,0.3386792644252532
379,gbt,kendall,0.9869157317989228,52.13425172060397,0.8229384730026938,103.28920208303856,1.1957026438166598,0.878531182169987,0.8809214617652679,0.8642856089939481,0.8571647418009765,0.7496558793357988,0.7091399787179734,0.5398106113074053,0.2719898201557398,0.1288753028341882,0.1717814830472944,0.3244749976865428,0.5851749216452367
429,gbt,distance,0.9869157317989228,53.11421076629394,0.8609576112975522,103.15425264121548,1.1405237066570042,0.8964848756273515,0.8970429449068915,0.889773147959283,0.8873272425901083,0.8261659214390988,0.8110705122808863,0.7102512194801859,0.5506056512694923,0.0703189541882526,0.0859724326260051,0.1795219284790971,0.3367215913206159
329,gbt,pearson,0.9891334300678148,54.5706032763256,0.8536954249526225,105.63968151456972,1.210439169113806,0.8921014927258125,0.8927432591746229,0.8813394804064464,0.8789049353553063,0.8148859409933528,0.7980323238482063,0.7101246075769814,0.5582914780145374,0.0772155517324597,0.0947109353264166,0.171214872829465,0.3206134573407689
380,gbt,kendall,0.9891334300678148,53.700540886445175,0.8152773746878058,105.68779884003712,1.2756367869243437,0.8743579913635452,0.8770877623638096,0.8564583697203856,0.8479766202567457,0.738200699901969,0.6957514507354721,0.533380683563079,0.2887467228206514,0.1361572914615761,0.1813363116283375,0.3230776861573066,0.5592298974360943
430,gbt,distance,0.9891334300678148,54.56843729676389,0.8537461710514698,105.62000357945422,1.2191304654712127,0.8920434297702576,0.8926737193121043,0.8814028423157848,0.8788920538956725,0.8150317866527498,0.7982492953572784,0.7100815438131647,0.5591023312415363,0.0770116431175078,0.0944244239548258,0.1713212985026201,0.3197897226541362
330,gbt,pearson,0.9909786788593004,55.14682153969403,0.8506131720021077,106.6942872791073,1.2477743659045273,0.8880764572595566,0.8890681753604068,0.8768432616628007,0.8747841014708558,0.8131088163248767,0.7959079642993833,0.7138076888331403,0.5667485375202533,0.0749676409346798,0.0931602110610235,0.1630355728296604,0.3080355639506025
381,gbt,kendall,0.9909786788593004,53.98327252213491,0.8113807192998534,106.75644369724117,1.2593185627238006,0.8696434949910735,0.8728078895547492,0.8512936007673019,0.8435128842937142,0.7347583315571222,0.6912252915318104,0.534723424499477,0.2839609628324315,0.1348851634339513,0.1815825980229387,0.3165701762678249,0.5595519214612826
431,gbt,distance,0.9909786788593004,55.19642900390095,0.8506054271995284,106.6963780175992,1.226260196855804,0.8871880428969683,0.8881999834983233,0.8763997203461066,0.874141472498097,0.8139282680651359,0.7970444035663409,0.7158849873143095,0.5742994724429689,0.0732597748318324,0.0911555799319824,0.160514733031797,0.2998420000551282
331,gbt,pearson,0.992512958310108,55.452830520461006,0.849089071786949,107.17411245454404,1.1841291326893193,0.8859790833297309,0.8865544778918782,0.8749577607860276,0.8716485196939983,0.8121005974895675,0.7964289796970224,0.7138849083241102,0.5840800113720447,0.0738784858401633,0.0901254981948558,0.1610728524619173,0.2875685083219536
382,gbt,kendall,0.992512958310108,54.199257758973374,0.8093145809412893,107.75924653676164,1.2156529372788676,0.8686879703230062,0.8714188281908581,0.8494171752733046,0.841431946903118,0.7311556875876819,0.6877081177748915,0.5297270883000206,0.2706491058411325,0.1375322827353242,0.1837107104159666,0.319690086973284,0.5707828410619854
432,gbt,distance,0.992512958310108,55.59412535203869,0.8484337703418424,107.404644250396,1.1964040543382153,0.885401397104503,0.8859444481904654,0.8743866839276168,0.8710617346561431,0.8112734818394441,0.795627108627937,0.7125907952616324,0.5823995310265833,0.0741279152650589,0.0903173395625284,0.1617958886659843,0.2886622036295598
332,gbt,pearson,0.993787934606864,57.39615208087034,0.8416061179285261,109.6113883399147,1.404719362746959,0.8775812698935535,0.878435542150498,0.8694237948557603,0.8659343572392244,0.805332249633157,0.7893676557125852,0.6982683529840971,0.5575963461551018,0.0722490202603964,0.0890678864379128,0.1711554418716632,0.3083380110841226
383,gbt,kendall,0.993787934606864,55.83169611185127,0.8014059056395764,110.10010819224988,1.4235707458830102,0.8598827338354627,0.8632428291178692,0.8430235675292157,0.8342006992659718,0.7240969442304258,0.679723076632659,0.5058140424659034,0.2453245182575834,0.1357857896050368,0.1835197524852102,0.3372095250633122,0.5888761810083885
